527,280,Xã Châu Can,28
528,280,Xã Minh Tân,28
529,281,Thị trấn Vân Đình,29
530,281,Xã Viên An,29
531,281,Xã Viên Nội,29
532,281,Xã Hoa Sơn,29
533,281,Xã Quảng Phú Cầu,29
534,281,Xã Trường Thịnh,29
535,281,Xã Cao Thành,29
536,281,Xã Liên Bạt,29
537,281,Xã Sơn Công,29
538,281,Xã Đồng Tiến,29
539,281,Xã Phương Tú,29
540,281,Xã Trung Tú,29
541,281,Xã Đồng Tân,29
542,281,Xã Tảo Dương Văn,29
543,281,Xã Vạn Thái,29
544,281,Xã Minh Đức,29
545,281,Xã Hòa Lâm,29
546,281,Xã Hòa Xá,29
547,281,Xã Trầm Lộng,29
548,281,Xã Kim Đường,29
549,281,Xã Hòa Nam,29
550,281,Xã Hòa Phú,29
551,281,Xã Đội Bình,29
552,281,Xã Đại Hùng,29
553,281,Xã Đông Lỗ,29
554,281,Xã Phù Lưu,29
555,281,Xã Đại Cường,29
556,281,Xã Lưu Hoàng,29
557,281,Xã Hồng Quang,29
558,282,Thị trấn Đại Nghĩa,30
559,282,Xã Đồng Tâm,30
560,282,Xã Thượng Lâm,30
561,282,Xã Tuy Lai,30
562,282,Xã Phúc Lâm,30
563,282,Xã Mỹ Thành,30
564,282,Xã Bột Xuyên,30
565,282,Xã An Mỹ,30
566,282,Xã Hồng Sơn,30
567,282,Xã Lê Thanh,30
568,282,Xã Xuy Xá,30
569,282,Xã Phùng Xá,30
570,282,Xã Phù Lưu Tế,30
571,282,Xã Đại Hưng,30
572,282,Xã Vạn Kim,30
573,282,Xã Đốc Tín,30
574,282,Xã Hương Sơn,30
575,282,Xã Hùng Tiến,30
576,282,Xã An Tiến,30
577,282,Xã Hợp Tiến,30
578,282,Xã Hợp Thanh,30
579,282,Xã An Phú,30
580,24,Phường Quang Trung,31
581,24,Phường Trần Phú,31
582,24,Phường Ngọc Hà,31
583,24,Phường Nguyễn Trãi,31
584,24,Phường Minh Khai,31
585,24,Xã Ngọc Đường,31
586,24,Xã Phương Độ,31
587,24,Xã Phương Thiện,31
588,26,Thị trấn Phó Bảng,32
589,26,Xã Lũng Cú,32
590,26,Xã Má Lé,32
591,26,Thị trấn Đồng Văn,32
592,26,Xã Lũng Táo,32
593,26,Xã Phố Là,32
594,26,Xã Thài Phìn Tủng,32
595,26,Xã Sủng Là,32
596,26,Xã Xà Phìn,32
597,26,Xã Tả Phìn,32
598,26,Xã Tả Lủng,32
599,26,Xã Phố Cáo,32
600,26,Xã Sính Lủng,32
601,26,Xã Sảng Tủng,32
602,26,Xã Lũng Thầu,32
603,26,Xã Hố Quáng Phìn,32
604,26,Xã Vần Chải,32
605,26,Xã Lũng Phìn,32
606,26,Xã Sủng Trái,32
607,27,Thị trấn Mèo Vạc,33
608,27,Xã Thượng Phùng,33
609,27,Xã Pải Lủng,33
610,27,Xã Xín Cái,33
611,27,Xã Pả Vi,33
612,27,Xã Giàng Chu Phìn,33
613,27,Xã Sủng Trà,33
614,27,Xã Sủng Máng,33
615,27,Xã Sơn Vĩ,33
616,27,Xã Tả Lủng,33
617,27,Xã Cán Chu Phìn,33
618,27,Xã Lũng Pù,33
619,27,Xã Lũng Chinh,33
620,27,Xã Tát Ngà,33
621,27,Xã Nậm Ban,33
622,27,Xã Khâu Vai,33
623,27,Xã Niêm Tòng,33
624,27,Xã Niêm Sơn,33
625,28,Thị trấn Yên Minh,34
626,28,Xã Thắng Mố,34
627,28,Xã Phú Lũng,34
628,28,Xã Sủng Tráng,34
629,28,Xã Bạch Đích,34
630,28,Xã Na Khê,34
631,28,Xã Sủng Thài,34
632,28,Xã Hữu Vinh,34
633,28,Xã Lao Và Chải,34
634,28,Xã Mậu Duệ,34
635,28,Xã Đông Minh,34
636,28,Xã Mậu Long,34
637,28,Xã Ngam La,34
638,28,Xã Ngọc Long,34
639,28,Xã Đường Thượng,34
640,28,Xã Lũng Hồ,34
641,28,Xã Du Tiến,34
642,28,Xã Du Già,34
643,29,Thị trấn Tam Sơn,35
644,29,Xã Bát Đại Sơn,35
645,29,Xã Nghĩa Thuận,35
646,29,Xã Cán Tỷ,35
647,29,Xã Cao Mã Pờ,35
648,29,Xã Thanh Vân,35
649,29,Xã Tùng Vài,35
650,29,Xã Đông Hà,35
651,29,Xã Quản Bạ,35
652,29,Xã Lùng Tám,35
653,29,Xã Quyết Tiến,35
654,29,Xã Tả Ván,35
655,29,Xã Thái An,35
656,30,Xã Kim Thạch,36
657,30,Xã Phú Linh,36
658,30,Xã Kim Linh,36
659,30,Thị trấn Vị Xuyên,36
660,30,Thị trấn Nông Trường Việt Lâm,36
661,30,Xã Minh Tân,36
662,30,Xã Thuận Hoà,36
663,30,Xã Tùng Bá,36
664,30,Xã Thanh Thủy,36
665,30,Xã Thanh Đức,36
666,30,Xã Phong Quang,36
667,30,Xã Xín Chải,36
668,30,Xã Phương Tiến,36
669,30,Xã Lao Chải,36
670,30,Xã Cao Bồ,36
671,30,Xã Đạo Đức,36
672,30,Xã Thượng Sơn,36
673,30,Xã Linh Hồ,36
674,30,Xã Quảng Ngần,36
675,30,Xã Việt Lâm,36
676,30,Xã Ngọc Linh,36
677,30,Xã Ngọc Minh,36
678,30,Xã Bạch Ngọc,36
679,30,Xã Trung Thành,36
680,31,Xã Minh Sơn,37
681,31,Xã Giáp Trung,37
682,31,Xã Yên Định,37
683,31,Thị trấn Yên Phú,37
684,31,Xã Minh Ngọc,37
685,31,Xã Yên Phong,37
686,31,Xã Lạc Nông,37
687,31,Xã Phú Nam,37
688,31,Xã Yên Cường,37
689,31,Xã Thượng Tân,37
690,31,Xã Đường Âm,37
