Id,Code,Name,ProvinceId,Status,IsDeleted,CreatedAt,UpdatedAt
353,482,Huyện Phú Lộc,31,1,False,2023-11-12 11:25:27.506679,
354,483,Huyện Nam Đông,31,1,False,2023-11-12 11:25:27.506679,
355,490,Quận Liên Chiểu,32,1,False,2023-11-12 11:25:27.506679,
356,491,Quận Thanh Khê,32,1,False,2023-11-12 11:25:27.506679,
357,492,Quận Hải Châu,32,1,False,2023-11-12 11:25:27.506679,
358,493,Quận Sơn Trà,32,1,False,2023-11-12 11:25:27.506679,
359,494,Quận Ngũ Hành Sơn,32,1,False,2023-11-12 11:25:27.506679,
360,495,Quận Cẩm Lệ,32,1,False,2023-11-12 11:25:27.506679,
361,497,Huyện Hòa Vang,32,1,False,2023-11-12 11:25:27.506679,
362,498,Huyện Hoàng Sa,32,1,False,2023-11-12 11:25:27.506679,
363,502,Thành phố Tam Kỳ,33,1,False,2023-11-12 11:25:27.506679,
364,503,Thành phố Hội An,33,1,False,2023-11-12 11:25:27.506679,
365,504,Huyện Tây Giang,33,1,False,2023-11-12 11:25:27.506679,
366,505,Huyện Đông Giang,33,1,False,2023-11-12 11:25:27.506679,
367,506,Huyện Đại Lộc,33,1,False,2023-11-12 11:25:27.506679,
368,507,Thị xã Điện Bàn,33,1,False,2023-11-12 11:25:27.506679,
369,508,Huyện Duy Xuyên,33,1,False,2023-11-12 11:25:27.506679,
370,509,Huyện Quế Sơn,33,1,False,2023-11-12 11:25:27.506679,
371,510,Huyện Nam Giang,33,1,False,2023-11-12 11:25:27.506679,
372,511,Huyện Phước Sơn,33,1,False,2023-11-12 11:25:27.506679,
373,512,Huyện Hiệp Đức,33,1,False,2023-11-12 11:25:27.506679,
374,513,Huyện Thăng Bình,33,1,False,2023-11-12 11:25:27.506679,
375,514,Huyện Tiên Phước,33,1,False,2023-11-12 11:25:27.506679,
376,515,Huyện Bắc Trà My,33,1,False,2023-11-12 11:25:27.506679,
377,516,Huyện Nam Trà My,33,1,False,2023-11-12 11:25:27.506679,
378,517,Huyện Núi Thành,33,1,False,2023-11-12 11:25:27.506679,
379,518,Huyện Phú Ninh,33,1,False,2023-11-12 11:25:27.506679,
380,519,Huyện Nông Sơn,33,1,False,2023-11-12 11:25:27.506679,
381,522,Thành phố Quảng Ngãi,34,1,False,2023-11-12 11:25:27.506679,
382,524,Huyện Bình Sơn,34,1,False,2023-11-12 11:25:27.506679,
383,525,Huyện Trà Bồng,34,1,False,2023-11-12 11:25:27.506679,
384,527,Huyện Sơn Tịnh,34,1,False,2023-11-12 11:25:27.506679,
385,528,Huyện Tư Nghĩa,34,1,False,2023-11-12 11:25:27.506679,
386,529,Huyện Sơn Hà,34,1,False,2023-11-12 11:25:27.506679,
387,530,Huyện Sơn Tây,34,1,False,2023-11-12 11:25:27.506679,
388,531,Huyện Minh Long,34,1,False,2023-11-12 11:25:27.506679,
389,532,Huyện Nghĩa Hành,34,1,False,2023-11-12 11:25:27.506679,
390,533,Huyện Mộ Đức,34,1,False,2023-11-12 11:25:27.506679,
391,534,Thị xã Đức Phổ,34,1,False,2023-11-12 11:25:27.506679,
392,535,Huyện Ba Tơ,34,1,False,2023-11-12 11:25:27.506679,
393,536,Huyện Lý Sơn,34,1,False,2023-11-12 11:25:27.506679,
394,540,Thành phố Quy Nhơn,35,1,False,2023-11-12 11:25:27.506679,
395,542,Huyện An Lão,35,1,False,2023-11-12 11:25:27.506679,
396,543,Thị xã Hoài Nhơn,35,1,False,2023-11-12 11:25:27.506679,
397,544,Huyện Hoài Ân,35,1,False,2023-11-12 11:25:27.506679,
398,545,Huyện Phù Mỹ,35,1,False,2023-11-12 11:25:27.506679,
399,546,Huyện Vĩnh Thạnh,35,1,False,2023-11-12 11:25:27.506679,
400,547,Huyện Tây Sơn,35,1,False,2023-11-12 11:25:27.506679,
401,548,Huyện Phù Cát,35,1,False,2023-11-12 11:25:27.506679,
402,549,Thị xã An Nhơn,35,1,False,2023-11-12 11:25:27.506679,
403,550,Huyện Tuy Phước,35,1,False,2023-11-12 11:25:27.506679,
404,551,Huyện Vân Canh,35,1,False,2023-11-12 11:25:27.506679,
405,555,Thành phố Tuy Hoà,36,1,False,2023-11-12 11:25:27.506679,
406,557,Thị xã Sông Cầu,36,1,False,2023-11-12 11:25:27.506679,
407,558,Huyện Đồng Xuân,36,1,False,2023-11-12 11:25:27.506679,
408,559,Huyện Tuy An,36,1,False,2023-11-12 11:25:27.506679,
409,560,Huyện Sơn Hòa,36,1,False,2023-11-12 11:25:27.506679,
410,561,Huyện Sông Hinh,36,1,False,2023-11-12 11:25:27.506679,
411,562,Huyện Tây Hoà,36,1,False,2023-11-12 11:25:27.506679,
412,563,Huyện Phú Hoà,36,1,False,2023-11-12 11:25:27.506679,
413,564,Thị xã Đông Hòa,36,1,False,2023-11-12 11:25:27.506679,
414,568,Thành phố Nha Trang,37,1,False,2023-11-12 11:25:27.506679,
415,569,Thành phố Cam Ranh,37,1,False,2023-11-12 11:25:27.506679,
416,570,Huyện Cam Lâm,37,1,False,2023-11-12 11:25:27.506679,
417,571,Huyện Vạn Ninh,37,1,False,2023-11-12 11:25:27.506679,
418,572,Thị xã Ninh Hòa,37,1,False,2023-11-12 11:25:27.506679,
419,573,Huyện Khánh Vĩnh,37,1,False,2023-11-12 11:25:27.506679,
420,574,Huyện Diên Khánh,37,1,False,2023-11-12 11:25:27.506679,
421,575,Huyện Khánh Sơn,37,1,False,2023-11-12 11:25:27.506679,
422,576,Huyện Trường Sa,37,1,False,2023-11-12 11:25:27.506679,
423,582,Thành phố Phan Rang-Tháp Chàm,38,1,False,2023-11-12 11:25:27.506679,
424,584,Huyện Bác Ái,38,1,False,2023-11-12 11:25:27.506679,
425,585,Huyện Ninh Sơn,38,1,False,2023-11-12 11:25:27.506679,
426,586,Huyện Ninh Hải,38,1,False,2023-11-12 11:25:27.506679,
427,587,Huyện Ninh Phước,38,1,False,2023-11-12 11:25:27.506679,
428,588,Huyện Thuận Bắc,38,1,False,2023-11-12 11:25:27.506679,
429,589,Huyện Thuận Nam,38,1,False,2023-11-12 11:25:27.506679,
430,593,Thành phố Phan Thiết,39,1,False,2023-11-12 11:25:27.506679,
431,594,Thị xã La Gi,39,1,False,2023-11-12 11:25:27.506679,
432,595,Huyện Tuy Phong,39,1,False,2023-11-12 11:25:27.506679,
433,596,Huyện Bắc Bình,39,1,False,2023-11-12 11:25:27.506679,
434,597,Huyện Hàm Thuận Bắc,39,1,False,2023-11-12 11:25:27.506679,
435,598,Huyện Hàm Thuận Nam,39,1,False,2023-11-12 11:25:27.506679,
436,599,Huyện Tánh Linh,39,1,False,2023-11-12 11:25:27.506679,
437,600,Huyện Đức Linh,39,1,False,2023-11-12 11:25:27.506679,
438,601,Huyện Hàm Tân,39,1,False,2023-11-12 11:25:27.506679,
439,602,Huyện Phú Quí,39,1,False,2023-11-12 11:25:27.506679,
440,608,Thành phố Kon Tum,40,1,False,2023-11-12 11:25:27.506679,
441,610,Huyện Đắk Glei,40,1,False,2023-11-12 11:25:27.506679,
442,611,Huyện Ngọc Hồi,40,1,False,2023-11-12 11:25:27.506679,
443,612,Huyện Đắk Tô,40,1,False,2023-11-12 11:25:27.506679,
444,613,Huyện Kon Plông,40,1,False,2023-11-12 11:25:27.506679,
445,614,Huyện Kon Rẫy,40,1,False,2023-11-12 11:25:27.506679,
446,615,Huyện Đắk Hà,40,1,False,2023-11-12 11:25:27.506679,
447,616,Huyện Sa Thầy,40,1,False,2023-11-12 11:25:27.506679,
448,617,Huyện Tu Mơ Rông,40,1,False,2023-11-12 11:25:27.506679,
449,618,Huyện Ia H' Drai,40,1,False,2023-11-12 11:25:27.506679,
450,622,Thành phố Pleiku,41,1,False,2023-11-12 11:25:27.506679,
451,623,Thị xã An Khê,41,1,False,2023-11-12 11:25:27.506679,
452,624,Thị xã Ayun Pa,41,1,False,2023-11-12 11:25:27.506679,
453,625,Huyện KBang,41,1,False,2023-11-12 11:25:27.506679,
454,626,Huyện Đăk Đoa,41,1,False,2023-11-12 11:25:27.506679,
455,627,Huyện Chư Păh,41,1,False,2023-11-12 11:25:27.506679,
456,628,Huyện Ia Grai,41,1,False,2023-11-12 11:25:27.506679,
457,629,Huyện Mang Yang,41,1,False,2023-11-12 11:25:27.506679,
458,630,Huyện Kông Chro,41,1,False,2023-11-12 11:25:27.506679,
459,631,Huyện Đức Cơ,41,1,False,2023-11-12 11:25:27.506679,
460,632,Huyện Chư Prông,41,1,False,2023-11-12 11:25:27.506679,
461,633,Huyện Chư Sê,41,1,False,2023-11-12 11:25:27.506679,
462,634,Huyện Đăk Pơ,41,1,False,2023-11-12 11:25:27.506679,
463,635,Huyện Ia Pa,41,1,False,2023-11-12 11:25:27.506679,
464,637,Huyện Krông Pa,41,1,False,2023-11-12 11:25:27.506679,
465,638,Huyện Phú Thiện,41,1,False,2023-11-12 11:25:27.506679,
466,639,Huyện Chư Pưh,41,1,False,2023-11-12 11:25:27.506679,
467,643,Thành phố Buôn Ma Thuột,42,1,False,2023-11-12 11:25:27.506679,
468,644,Thị Xã Buôn Hồ,42,1,False,2023-11-12 11:25:27.506679,
469,645,Huyện Ea H'leo,42,1,False,2023-11-12 11:25:27.506679,
470,646,Huyện Ea Súp,42,1,False,2023-11-12 11:25:27.506679,
471,647,Huyện Buôn Đôn,42,1,False,2023-11-12 11:25:27.506679,
472,648,Huyện Cư M'gar,42,1,False,2023-11-12 11:25:27.506679,
473,649,Huyện Krông Búk,42,1,False,2023-11-12 11:25:27.506679,
474,650,Huyện Krông Năng,42,1,False,2023-11-12 11:25:27.506679,
475,651,Huyện Ea Kar,42,1,False,2023-11-12 11:25:27.506679,
476,652,Huyện M'Đrắk,42,1,False,2023-11-12 11:25:27.506679,
477,653,Huyện Krông Bông,42,1,False,2023-11-12 11:25:27.506679,
478,654,Huyện Krông Pắc,42,1,False,2023-11-12 11:25:27.506679,
479,655,Huyện Krông A Na,42,1,False,2023-11-12 11:25:27.506679,
480,656,Huyện Lắk,42,1,False,2023-11-12 11:25:27.506679,
481,657,Huyện Cư Kuin,42,1,False,2023-11-12 11:25:27.506679,
482,660,Thành phố Gia Nghĩa,43,1,False,2023-11-12 11:25:27.506679,
483,661,Huyện Đăk Glong,43,1,False,2023-11-12 11:25:27.506679,
484,662,Huyện Cư Jút,43,1,False,2023-11-12 11:25:27.506679,
485,663,Huyện Đắk Mil,43,1,False,2023-11-12 11:25:27.506679,
486,664,Huyện Krông Nô,43,1,False,2023-11-12 11:25:27.506679,
487,665,Huyện Đắk Song,43,1,False,2023-11-12 11:25:27.506679,
488,666,Huyện Đắk R'Lấp,43,1,False,2023-11-12 11:25:27.506679,
489,667,Huyện Tuy Đức,43,1,False,2023-11-12 11:25:27.506679,
490,672,Thành phố Đà Lạt,44,1,False,2023-11-12 11:25:27.506679,
491,673,Thành phố Bảo Lộc,44,1,False,2023-11-12 11:25:27.506679,
492,674,Huyện Đam Rông,44,1,False,2023-11-12 11:25:27.506679,
493,675,Huyện Lạc Dương,44,1,False,2023-11-12 11:25:27.506679,
494,676,Huyện Lâm Hà,44,1,False,2023-11-12 11:25:27.506679,
495,677,Huyện Đơn Dương,44,1,False,2023-11-12 11:25:27.506679,
496,678,Huyện Đức Trọng,44,1,False,2023-11-12 11:25:27.506679,
497,679,Huyện Di Linh,44,1,False,2023-11-12 11:25:27.506679,
498,680,Huyện Bảo Lâm,44,1,False,2023-11-12 11:25:27.506679,
499,681,Huyện Đạ Huoai,44,1,False,2023-11-12 11:25:27.506679,
500,682,Huyện Đạ Tẻh,44,1,False,2023-11-12 11:25:27.506679,
501,683,Huyện Cát Tiên,44,1,False,2023-11-12 11:25:27.506679,
502,688,Thị xã Phước Long,45,1,False,2023-11-12 11:25:27.506679,
503,689,Thành phố Đồng Xoài,45,1,False,2023-11-12 11:25:27.506679,
504,690,Thị xã Bình Long,45,1,False,2023-11-12 11:25:27.506679,
505,691,Huyện Bù Gia Mập,45,1,False,2023-11-12 11:25:27.506679,
506,692,Huyện Lộc Ninh,45,1,False,2023-11-12 11:25:27.506679,
507,693,Huyện Bù Đốp,45,1,False,2023-11-12 11:25:27.506679,
508,694,Huyện Hớn Quản,45,1,False,2023-11-12 11:25:27.506679,
509,695,Huyện Đồng Phú,45,1,False,2023-11-12 11:25:27.506679,
510,696,Huyện Bù Đăng,45,1,False,2023-11-12 11:25:27.506679,
511,697,Thị xã Chơn Thành,45,1,False,2023-11-12 11:25:27.506679,
512,698,Huyện Phú Riềng,45,1,False,2023-11-12 11:25:27.506679,
513,703,Thành phố Tây Ninh,46,1,False,2023-11-12 11:25:27.506679,
514,705,Huyện Tân Biên,46,1,False,2023-11-12 11:25:27.506679,
515,706,Huyện Tân Châu,46,1,False,2023-11-12 11:25:27.506679,
516,707,Huyện Dương Minh Châu,46,1,False,2023-11-12 11:25:27.506679,
517,708,Huyện Châu Thành,46,1,False,2023-11-12 11:25:27.506679,
518,709,Thị xã Hòa Thành,46,1,False,2023-11-12 11:25:27.506679,
519,710,Huyện Gò Dầu,46,1,False,2023-11-12 11:25:27.506679,
520,711,Huyện Bến Cầu,46,1,False,2023-11-12 11:25:27.506679,
521,712,Thị xã Trảng Bàng,46,1,False,2023-11-12 11:25:27.506679,
522,718,Thành phố Thủ Dầu Một,47,1,False,2023-11-12 11:25:27.506679,
523,719,Huyện Bàu Bàng,47,1,False,2023-11-12 11:25:27.506679,
524,720,Huyện Dầu Tiếng,47,1,False,2023-11-12 11:25:27.506679,
525,721,Thị xã Bến Cát,47,1,False,2023-11-12 11:25:27.506679,
526,722,Huyện Phú Giáo,47,1,False,2023-11-12 11:25:27.506679,
527,723,Thị xã Tân Uyên,47,1,False,2023-11-12 11:25:27.506679,
528,724,Thành phố Dĩ An,47,1,False,2023-11-12 11:25:27.506679,
529,725,Thành phố Thuận An,47,1,False,2023-11-12 11:25:27.506679,
530,726,Huyện Bắc Tân Uyên,47,1,False,2023-11-12 11:25:27.506679,
531,731,Thành phố Biên Hòa,48,1,False,2023-11-12 11:25:27.506679,
532,732,Thành phố Long Khánh,48,1,False,2023-11-12 11:25:27.506679,
533,734,Huyện Tân Phú,48,1,False,2023-11-12 11:25:27.506679,
534,735,Huyện Vĩnh Cửu,48,1,False,2023-11-12 11:25:27.506679,
535,736,Huyện Định Quán,48,1,False,2023-11-12 11:25:27.506679,
536,737,Huyện Trảng Bom,48,1,False,2023-11-12 11:25:27.506679,
537,738,Huyện Thống Nhất,48,1,False,2023-11-12 11:25:27.506679,
538,739,Huyện Cẩm Mỹ,48,1,False,2023-11-12 11:25:27.506679,
539,740,Huyện Long Thành,48,1,False,2023-11-12 11:25:27.506679,
540,741,Huyện Xuân Lộc,48,1,False,2023-11-12 11:25:27.506679,
541,742,Huyện Nhơn Trạch,48,1,False,2023-11-12 11:25:27.506679,
542,747,Thành phố Vũng Tàu,49,1,False,2023-11-12 11:25:27.506679,
543,748,Thành phố Bà Rịa,49,1,False,2023-11-12 11:25:27.506679,
544,750,Huyện Châu Đức,49,1,False,2023-11-12 11:25:27.506679,
545,751,Huyện Xuyên Mộc,49,1,False,2023-11-12 11:25:27.506679,
546,752,Huyện Long Điền,49,1,False,2023-11-12 11:25:27.506679,
547,753,Huyện Đất Đỏ,49,1,False,2023-11-12 11:25:27.506679,
548,754,Thị xã Phú Mỹ,49,1,False,2023-11-12 11:25:27.506679,
549,755,Huyện Côn Đảo,49,1,False,2023-11-12 11:25:27.506679,
550,760,Quận 1,50,1,False,2023-11-12 11:25:27.506679,
551,761,Quận 12,50,1,False,2023-11-12 11:25:27.506679,
552,764,Quận Gò Vấp,50,1,False,2023-11-12 11:25:27.506679,
553,765,Quận Bình Thạnh,50,1,False,2023-11-12 11:25:27.506679,
554,766,Quận Tân Bình,50,1,False,2023-11-12 11:25:27.506679,
555,767,Quận Tân Phú,50,1,False,2023-11-12 11:25:27.506679,
556,768,Quận Phú Nhuận,50,1,False,2023-11-12 11:25:27.506679,
557,769,Thành phố Thủ Đức,50,1,False,2023-11-12 11:25:27.506679,
558,770,Quận 3,50,1,False,2023-11-12 11:25:27.506679,
559,771,Quận 10,50,1,False,2023-11-12 11:25:27.506679,
560,772,Quận 11,50,1,False,2023-11-12 11:25:27.506679,
561,773,Quận 4,50,1,False,2023-11-12 11:25:27.506679,
562,774,Quận 5,50,1,False,2023-11-12 11:25:27.506679,
563,775,Quận 6,50,1,False,2023-11-12 11:25:27.506679,
564,776,Quận 8,50,1,False,2023-11-12 11:25:27.506679,
565,777,Quận Bình Tân,50,1,False,2023-11-12 11:25:27.506679,
566,778,Quận 7,50,1,False,2023-11-12 11:25:27.506679,
567,783,Huyện Củ Chi,50,1,False,2023-11-12 11:25:27.506679,
568,784,Huyện Hóc Môn,50,1,False,2023-11-12 11:25:27.506679,
569,785,Huyện Bình Chánh,50,1,False,2023-11-12 11:25:27.506679,
570,786,Huyện Nhà Bè,50,1,False,2023-11-12 11:25:27.506679,
571,787,Huyện Cần Giờ,50,1,False,2023-11-12 11:25:27.506679,
572,794,Thành phố Tân An,51,1,False,2023-11-12 11:25:27.506679,
573,795,Thị xã Kiến Tường,51,1,False,2023-11-12 11:25:27.506679,
574,796,Huyện Tân Hưng,51,1,False,2023-11-12 11:25:27.506679,
575,797,Huyện Vĩnh Hưng,51,1,False,2023-11-12 11:25:27.506679,
576,798,Huyện Mộc Hóa,51,1,False,2023-11-12 11:25:27.506679,
577,799,Huyện Tân Thạnh,51,1,False,2023-11-12 11:25:27.506679,
578,800,Huyện Thạnh Hóa,51,1,False,2023-11-12 11:25:27.506679,
579,801,Huyện Đức Huệ,51,1,False,2023-11-12 11:25:27.506679,
580,802,Huyện Đức Hòa,51,1,False,2023-11-12 11:25:27.506679,
581,803,Huyện Bến Lức,51,1,False,2023-11-12 11:25:27.506679,
582,804,Huyện Thủ Thừa,51,1,False,2023-11-12 11:25:27.506679,
583,805,Huyện Tân Trụ,51,1,False,2023-11-12 11:25:27.506679,
584,806,Huyện Cần Đước,51,1,False,2023-11-12 11:25:27.506679,
585,807,Huyện Cần Giuộc,51,1,False,2023-11-12 11:25:27.506679,
586,808,Huyện Châu Thành,51,1,False,2023-11-12 11:25:27.506679,
587,815,Thành phố Mỹ Tho,52,1,False,2023-11-12 11:25:27.506679,
588,816,Thị xã Gò Công,52,1,False,2023-11-12 11:25:27.506679,
589,817,Thị xã Cai Lậy,52,1,False,2023-11-12 11:25:27.506679,
590,818,Huyện Tân Phước,52,1,False,2023-11-12 11:25:27.506679,
591,819,Huyện Cái Bè,52,1,False,2023-11-12 11:25:27.506679,
592,820,Huyện Cai Lậy,52,1,False,2023-11-12 11:25:27.506679,
593,821,Huyện Châu Thành,52,1,False,2023-11-12 11:25:27.506679,
594,822,Huyện Chợ Gạo,52,1,False,2023-11-12 11:25:27.506679,
595,823,Huyện Gò Công Tây,52,1,False,2023-11-12 11:25:27.506679,
596,824,Huyện Gò Công Đông,52,1,False,2023-11-12 11:25:27.506679,
597,825,Huyện Tân Phú Đông,52,1,False,2023-11-12 11:25:27.506679,
598,829,Thành phố Bến Tre,53,1,False,2023-11-12 11:25:27.506679,
599,831,Huyện Châu Thành,53,1,False,2023-11-12 11:25:27.506679,
600,832,Huyện Chợ Lách,53,1,False,2023-11-12 11:25:27.506679,
601,833,Huyện Mỏ Cày Nam,53,1,False,2023-11-12 11:25:27.506679,
602,834,Huyện Giồng Trôm,53,1,False,2023-11-12 11:25:27.506679,
603,835,Huyện Bình Đại,53,1,False,2023-11-12 11:25:27.506679,
604,836,Huyện Ba Tri,53,1,False,2023-11-12 11:25:27.506679,
605,837,Huyện Thạnh Phú,53,1,False,2023-11-12 11:25:27.506679,
606,838,Huyện Mỏ Cày Bắc,53,1,False,2023-11-12 11:25:27.506679,
607,842,Thành phố Trà Vinh,54,1,False,2023-11-12 11:25:27.506679,
608,844,Huyện Càng Long,54,1,False,2023-11-12 11:25:27.506679,
609,845,Huyện Cầu Kè,54,1,False,2023-11-12 11:25:27.506679,
610,846,Huyện Tiểu Cần,54,1,False,2023-11-12 11:25:27.506679,
611,847,Huyện Châu Thành,54,1,False,2023-11-12 11:25:27.506679,
612,848,Huyện Cầu Ngang,54,1,False,2023-11-12 11:25:27.506679,
613,849,Huyện Trà Cú,54,1,False,2023-11-12 11:25:27.506679,
614,850,Huyện Duyên Hải,54,1,False,2023-11-12 11:25:27.506679,
615,851,Thị xã Duyên Hải,54,1,False,2023-11-12 11:25:27.506679,
616,855,Thành phố Vĩnh Long,55,1,False,2023-11-12 11:25:27.506679,
617,857,Huyện Long Hồ,55,1,False,2023-11-12 11:25:27.506679,
618,858,Huyện Mang Thít,55,1,False,2023-11-12 11:25:27.506679,
619,859,Huyện  Vũng Liêm,55,1,False,2023-11-12 11:25:27.506679,
620,860,Huyện Tam Bình,55,1,False,2023-11-12 11:25:27.506679,
621,861,Thị xã Bình Minh,55,1,False,2023-11-12 11:25:27.506679,
622,862,Huyện Trà Ôn,55,1,False,2023-11-12 11:25:27.506679,
623,863,Huyện Bình Tân,55,1,False,2023-11-12 11:25:27.506679,
624,866,Thành phố Cao Lãnh,56,1,False,2023-11-12 11:25:27.506679,
625,867,Thành phố Sa Đéc,56,1,False,2023-11-12 11:25:27.506679,
626,868,Thành phố Hồng Ngự,56,1,False,2023-11-12 11:25:27.506679,
627,869,Huyện Tân Hồng,56,1,False,2023-11-12 11:25:27.506679,
628,870,Huyện Hồng Ngự,56,1,False,2023-11-12 11:25:27.506679,
629,871,Huyện Tam Nông,56,1,False,2023-11-12 11:25:27.506679,
630,872,Huyện Tháp Mười,56,1,False,2023-11-12 11:25:27.506679,
631,873,Huyện Cao Lãnh,56,1,False,2023-11-12 11:25:27.506679,
632,874,Huyện Thanh Bình,56,1,False,2023-11-12 11:25:27.506679,
633,875,Huyện Lấp Vò,56,1,False,2023-11-12 11:25:27.506679,
634,876,Huyện Lai Vung,56,1,False,2023-11-12 11:25:27.506679,
635,877,Huyện Châu Thành,56,1,False,2023-11-12 11:25:27.506679,
636,883,Thành phố Long Xuyên,57,1,False,2023-11-12 11:25:27.506679,
637,884,Thành phố Châu Đốc,57,1,False,2023-11-12 11:25:27.506679,
638,886,Huyện An Phú,57,1,False,2023-11-12 11:25:27.506679,
639,887,Thị xã Tân Châu,57,1,False,2023-11-12 11:25:27.506679,
640,888,Huyện Phú Tân,57,1,False,2023-11-12 11:25:27.506679,
641,889,Huyện Châu Phú,57,1,False,2023-11-12 11:25:27.506679,
642,890,Huyện Tịnh Biên,57,1,False,2023-11-12 11:25:27.506679,
643,891,Huyện Tri Tôn,57,1,False,2023-11-12 11:25:27.506679,
644,892,Huyện Châu Thành,57,1,False,2023-11-12 11:25:27.506679,
645,893,Huyện Chợ Mới,57,1,False,2023-11-12 11:25:27.506679,
646,894,Huyện Thoại Sơn,57,1,False,2023-11-12 11:25:27.506679,
647,899,Thành phố Rạch Giá,58,1,False,2023-11-12 11:25:27.506679,
648,900,Thành phố Hà Tiên,58,1,False,2023-11-12 11:25:27.506679,
649,902,Huyện Kiên Lương,58,1,False,2023-11-12 11:25:27.506679,
650,903,Huyện Hòn Đất,58,1,False,2023-11-12 11:25:27.506679,
651,904,Huyện Tân Hiệp,58,1,False,2023-11-12 11:25:27.506679,
652,905,Huyện Châu Thành,58,1,False,2023-11-12 11:25:27.506679,
653,906,Huyện Giồng Riềng,58,1,False,2023-11-12 11:25:27.506679,
654,907,Huyện Gò Quao,58,1,False,2023-11-12 11:25:27.506679,
655,908,Huyện An Biên,58,1,False,2023-11-12 11:25:27.506679,
656,909,Huyện An Minh,58,1,False,2023-11-12 11:25:27.506679,
657,910,Huyện Vĩnh Thuận,58,1,False,2023-11-12 11:25:27.506679,
658,911,Thành phố Phú Quốc,58,1,False,2023-11-12 11:25:27.506679,
659,912,Huyện Kiên Hải,58,1,False,2023-11-12 11:25:27.506679,
660,913,Huyện U Minh Thượng,58,1,False,2023-11-12 11:25:27.506679,
661,914,Huyện Giang Thành,58,1,False,2023-11-12 11:25:27.506679,
662,916,Quận Ninh Kiều,59,1,False,2023-11-12 11:25:27.506679,
663,917,Quận Ô Môn,59,1,False,2023-11-12 11:25:27.506679,
664,918,Quận Bình Thuỷ,59,1,False,2023-11-12 11:25:27.506679,
665,919,Quận Cái Răng,59,1,False,2023-11-12 11:25:27.506679,
666,923,Quận Thốt Nốt,59,1,False,2023-11-12 11:25:27.506679,
667,924,Huyện Vĩnh Thạnh,59,1,False,2023-11-12 11:25:27.506679,
668,925,Huyện Cờ Đỏ,59,1,False,2023-11-12 11:25:27.506679,
669,926,Huyện Phong Điền,59,1,False,2023-11-12 11:25:27.506679,
670,927,Huyện Thới Lai,59,1,False,2023-11-12 11:25:27.506679,
671,930,Thành phố Vị Thanh,60,1,False,2023-11-12 11:25:27.506679,
672,931,Thành phố Ngã Bảy,60,1,False,2023-11-12 11:25:27.506679,
673,932,Huyện Châu Thành A,60,1,False,2023-11-12 11:25:27.506679,
674,933,Huyện Châu Thành,60,1,False,2023-11-12 11:25:27.506679,
675,934,Huyện Phụng Hiệp,60,1,False,2023-11-12 11:25:27.506679,
676,935,Huyện Vị Thuỷ,60,1,False,2023-11-12 11:25:27.506679,
677,936,Huyện Long Mỹ,60,1,False,2023-11-12 11:25:27.506679,
678,937,Thị xã Long Mỹ,60,1,False,2023-11-12 11:25:27.506679,
679,941,Thành phố Sóc Trăng,61,1,False,2023-11-12 11:25:27.506679,
680,942,Huyện Châu Thành,61,1,False,2023-11-12 11:25:27.506679,
681,943,Huyện Kế Sách,61,1,False,2023-11-12 11:25:27.506679,
682,944,Huyện Mỹ Tú,61,1,False,2023-11-12 11:25:27.506679,
683,945,Huyện Cù Lao Dung,61,1,False,2023-11-12 11:25:27.506679,
684,946,Huyện Long Phú,61,1,False,2023-11-12 11:25:27.506679,
685,947,Huyện Mỹ Xuyên,61,1,False,2023-11-12 11:25:27.506679,
686,948,Thị xã Ngã Năm,61,1,False,2023-11-12 11:25:27.506679,
687,949,Huyện Thạnh Trị,61,1,False,2023-11-12 11:25:27.506679,
688,950,Thị xã Vĩnh Châu,61,1,False,2023-11-12 11:25:27.506679,
689,951,Huyện Trần Đề,61,1,False,2023-11-12 11:25:27.506679,
690,954,Thành phố Bạc Liêu,62,1,False,2023-11-12 11:25:27.506679,
691,956,Huyện Hồng Dân,62,1,False,2023-11-12 11:25:27.506679,
692,957,Huyện Phước Long,62,1,False,2023-11-12 11:25:27.506679,
693,958,Huyện Vĩnh Lợi,62,1,False,2023-11-12 11:25:27.506679,
694,959,Thị xã Giá Rai,62,1,False,2023-11-12 11:25:27.506679,
695,960,Huyện Đông Hải,62,1,False,2023-11-12 11:25:27.506679,
696,961,Huyện Hoà Bình,62,1,False,2023-11-12 11:25:27.506679,
697,964,Thành phố Cà Mau,63,1,False,2023-11-12 11:25:27.506679,
698,966,Huyện U Minh,63,1,False,2023-11-12 11:25:27.506679,
699,967,Huyện Thới Bình,63,1,False,2023-11-12 11:25:27.506679,
700,968,Huyện Trần Văn Thời,63,1,False,2023-11-12 11:25:27.506679,
701,969,Huyện Cái Nước,63,1,False,2023-11-12 11:25:27.506679,
702,970,Huyện Đầm Dơi,63,1,False,2023-11-12 11:25:27.506679,
703,971,Huyện Năm Căn,63,1,False,2023-11-12 11:25:27.506679,
704,972,Huyện Phú Tân,63,1,False,2023-11-12 11:25:27.506679,
705,973,Huyện Ngọc Hiển,63,1,False,2023-11-12 11:25:27.506679,
